ID	Name	Level	Hp	AttackRange	SkillRange	AttackDelay	AttackMotion	Size	Race	Element	ElementLevel	ChaseRange	Ai	isAIMode_Aggressive	isAIMode_Looter	isAIMode_Assist	isAIMode_CanMove	isAIMode_CastSensorIdle	isAIMode_CastSensorChase	isAIMode_MVP	isAIMode_KnockbackImmune	isAIMode_Detector	isAIMode_TakesFixed_1_Damage_Melee	isAIMode_TakesFixed_1_Damage_Ranged	isAIMode_TakesFixed_1_Damage_Magic	isAIMode_TakesFixed_1_Damage_None
1818	Alarm	58	10647	0	10	1020	500	Medium	Formless	Neutral	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1819	Bathory	86	5242	1	10	1504	840	Medium	Demi-Human	Shadow	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1820	Bigfoot	29	587	1	10	1260	192	Large	Brute	Earth	1	12	17	0	0	0	1	1	0	0	0	0	0	0	0	0
1821	Desert Wolf	103	9447	1	10	1120	420	Medium	Brute	Fire	1	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1822	Deviruchi	64	2300	1	10	980	600	Small	Demon	Shadow	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1823	Freezer	94	9990	2	10	1452	483	Medium	Brute	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1824	Baby Hatii	94	10016	1	10	879	672	Medium	Brute	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1825	Christmas Goblin	25	1176	1	10	1120	620	Medium	Demi-Human	Wind	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1826	Myst	39	879	1	10	1576	576	Large	Formless	Poison	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1827	Sasquatch	30	3163	1	10	1260	192	Large	Brute	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1828	Gullinbursti	20	20	1	10	1960	960	Large	Brute	Earth	2	12	17	0	0	0	1	1	0	0	1	1	0	0	0	0
1829	Sword Guardian	133	70000	2	14	140	384	Large	Demi-Human	Neutral	4	16	19	1	0	0	1	1	0	0	1	1	0	0	0	0
1830	Bow Guardian	132	63000	12	14	76	384	Large	Demi-Human	Neutral	4	16	26	1	0	0	1	1	1	0	1	1	0	0	0	0
1831	Salamander	138	80390	2	10	140	384	Large	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1832	Ifrit	146	6935000	3	10	212	384	Large	Formless	Fire	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1833	Kasa	135	70128	2	10	800	600	Large	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1834	Salamander	138	80390	2	10	140	384	Large	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1835	Kasa	135	70128	2	10	800	600	Large	Formless	Fire	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1836	Magmaring	110	10919	1	10	1472	384	Small	Formless	Fire	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
1837	Imp	129	25971	1	10	824	432	Small	Demon	Fire	3	12	26	1	0	0	1	1	1	0	0	1	0	0	0	0
1838	Knocker	126	33047	1	10	1548	384	Small	Demon	Earth	1	12	17	0	0	0	1	1	0	0	0	1	0	0	0	0
1839	Byrogue	135	92544	2	14	800	600	Medium	Demi-Human	Neutral	1	16	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1840	Golden Savage	99	500	1	10	1960	480	Large	Brute	Earth	2	12	01	0	0	0	1	0	0	0	1	1	0	0	0	0
1841	Snake Lord's Minion	15	10	1	10	1576	576	Medium	Brute	Earth	1	12	01	0	0	0	1	0	0	0	1	1	0	0	0	0
1842	Snake Lord's Minion	23	15	1	10	1576	576	Medium	Brute	Poison	1	12	01	0	0	0	1	0	0	0	1	1	0	0	0	0
1843	Snake Lord's Minion	43	18	1	10	1576	576	Medium	Brute	Poison	1	12	01	0	0	0	1	0	0	0	1	1	0	0	0	0
1844	Snake Lord's Minion	47	25	1	10	1384	768	Large	Demon	Shadow	1	12	01	0	0	0	1	0	0	0	1	1	0	0	0	0
1845	Treasure Box	98	500	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1846	Dream Metal	90	1499	1	10	1288	288	Small	Formless	Holy	1	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1847	Poring	98	10000500	1	10	76	672	Medium	Angel	Ghost	1	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1848	Baphomet	50	10000	3	10	768	768	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1849	Osiris	60	125000	1	10	1072	672	Medium	Undead	Undead	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1850	Orc Hero	50	175000	1	10	1678	780	Large	Demi-Human	Earth	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1851	Mobster	61	7991	1	10	1100	560	Medium	Demi-Human	Neutral	1	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1852	Angeling	99	120	1	10	1288	288	Small	Angel	Holy	3	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1853	Deviling	99	120	1	10	1288	288	Small	Angel	Holy	3	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1854	Muka	17	610	1	10	1960	960	Large	Plant	Earth	1	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1855	Poison Spore	19	665	1	10	1672	672	Medium	Plant	Poison	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1856	Magnolia	26	3195	1	10	1560	360	Small	Demon	Water	1	12	06	0	0	0	0	0	0	0	0	1	0	0	0	0
1857	Marin	15	742	1	10	1872	672	Medium	Plant	Water	2	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1858	Plankton	10	354	1	10	2208	1008	Small	Plant	Water	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1859	Mandragora	12	405	4	10	1768	768	Medium	Plant	Earth	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1860	Coco	17	817	1	10	1864	864	Small	Brute	Earth	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1861	Choco	43	4278	1	10	1500	500	Small	Brute	Fire	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1862	Martin	18	1109	1	10	1480	480	Small	Brute	Earth	2	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1863	Spring Rabbit	25	4500	1	10	1120	552	Medium	Brute	Earth	2	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1864	Zombie Slaughter	124	34981	1	10	676	648	Medium	Undead	Undead	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1865	Ragged Zombie	123	34833	9	10	1960	576	Medium	Undead	Undead	3	12	26	1	0	0	1	1	1	0	0	0	0	0	0	0
1866	Hellhound	115	18319	1	10	824	432	Small	Demon	Shadow	1	12	19	1	0	0	1	1	0	0	0	1	0	0	0	0
1867	Banshee	130	40950	1	10	676	504	Medium	Demon	Shadow	2	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
1868	Banshee	130	40950	1	10	676	504	Medium	Demon	Shadow	2	12	24	0	0	0	1	0	0	0	0	1	0	0	0	0
1869	Flame Skull	121	20150	1	10	972	648	Small	Demon	Ghost	3	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
1870	Necromancer	133	91304	1	10	1816	1320	Medium	Undead	Undead	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1871	Falling Bishop	138	5655000	1	10	432	432	Medium	Demon	Shadow	2	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1872	Hell Fly	127	502000	1	10	432	480	Medium	Angel	Neutral	4	12	26	1	0	0	1	1	1	0	1	1	0	0	0	0
1873	Beelzebub	147	6805000	1	10	100	576	Small	Demon	Ghost	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1874	Beelzebub	147	4805000	2	10	212	504	Large	Demon	Ghost	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1875	Tristan III	80	43000	2	10	1816	1152	Medium	Undead	Undead	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1876	Lord of the Dead	99	99000000	3	10	1446	1296	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1877	Crystal	1	15	0	0	0	0	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1878	Mystic Plant	1	100	1	7	1	1	Small	Plant	Holy	1	12	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1879	Eclipse	6	1800	1	10	1456	456	Medium	Brute	Neutral	3	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1880	Leshij	81	4720	1	10	2304	840	Medium	Plant	Earth	3	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1881	Lesavka	82	4809	1	10	1728	720	Medium	Plant	Earth	4	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
1882	Baba-Yaga	87	6134	2	10	1536	600	Medium	Demi-Human	Water	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1883	Kikimora	85	5545	1	10	576	672	Medium	Demi-Human	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1884	Mavka	84	4990	7	10	1536	504	Medium	Plant	Earth	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1885	Gopinich	97	1120500	3	10	1536	864	Large	Brute	Earth	3	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1886	Mavka	84	4990	7	10	1536	504	Medium	Plant	Earth	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1887	Freezer	94	9990	2	10	1452	483	Medium	Brute	Water	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1888	Baby Hatii	61	15199	1	10	879	672	Medium	Brute	Water	2	12	04	1	0	0	1	0	0	0	1	1	0	0	0	0
1889	Marozka's Guard	73	100000	3	10	608	408	Large	Brute	Water	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1890	The Immortal Koshei	85	599321	3	10	1536	864	Large	Brute	Earth	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1891	Valkyrie	141	1005000	3	10	576	576	Large	Angel	Holy	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1892	Lolo Ruri	109	17336	2	10	747	1632	Large	Demon	Shadow	4	12	06	0	0	0	0	0	0	0	0	1	0	0	0	0
1893	Abysmal Knight	122	34686	1	10	1500	500	Large	Demi-Human	Shadow	4	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1894	Pouring	15	15	1	10	1672	672	Small	Plant	Water	3	12	19	1	0	0	1	1	0	0	0	0	1	1	1	1
1895	Seyren Windsor	91	88902	1	10	76	384	Medium	Demon	Fire	3	12	06	0	0	0	0	0	0	0	0	1	0	0	0	0
1896	Kathryne Keyron	92	47780	1	10	1152	384	Medium	Demi-Human	Ghost	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1897	Baphomet	81	668000	2	10	768	768	Large	Demon	Shadow	3	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1898	Zombie	12	434	1	10	2612	912	Medium	Undead	Undead	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1899	Sword Guardian	133	70000	2	14	140	384	Large	Demi-Human	Neutral	4	16	12	1	0	0	1	0	0	0	1	1	0	0	0	0
1900	Archer Guardian	80	80404	12	14	76	384	Large	Demi-Human	Neutral	4	16	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1901	Condor	10	15	1	10	1148	648	Small	Brute	Holy	1	12	03	0	0	1	1	0	0	0	0	0	1	1	1	1
1902	Treasure Box	99	49	0	0	0	0	Small	Formless	Holy	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1903	Treasure Box	99	49	0	0	0	0	Small	Formless	Holy	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1904	Bomb Poring	28	1000000	1	10	1672	672	Small	Formless	Neutral	1	12	02	0	1	0	1	0	0	0	1	1	0	0	0	0
1905	Barricade	98	600500	1	10	1288	288	Large	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1906	Barricade	98	600	1	10	1288	288	Large	Formless	Neutral	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1907	Guardian Stone	90	120500	0	0	1288	288	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1908	Guardian Stone	90	120500	0	0	1288	288	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1909	Food Storage	90	750	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1910	Food Depot	90	750	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1911	Neutrality Flag	90	650	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1912	Lion Flag	90	650	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1913	Eagle Flag	90	650	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1914	Blue Crystal	90	750	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1915	Pink Crystal	90	750	0	0	1288	288	Large	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	1	1	1	1
1916	Satan Morocc	151	7000000	2	10	312	624	Large	Demon	Shadow	4	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1917	Wounded Morocc	151	5000000	2	10	312	624	Large	Demon	Shadow	4	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1918	Incarnation of Morocc	132	63900	1	10	576	480	Large	Angel	Shadow	1	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1919	Incarnation of Morocc	132	64922	1	10	576	648	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1920	Incarnation of Morocc	133	94800	2	10	212	432	Medium	Demon	Undead	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1921	Incarnation of Morocc	134	77389	1	10	1536	648	Medium	Demon	Ghost	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1922	Shadow of Morocc	132	63900	1	10	312	480	Large	Angel	Shadow	1	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1923	Shadow of Morocc	132	64922	1	10	312	648	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1924	Shadow of Morocc	133	94800	2	10	212	432	Medium	Demon	Undead	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1925	Shadow of Morocc	134	77389	1	10	1536	648	Medium	Demon	Ghost	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1926	Jakk	1	15	1	10	1180	480	Medium	Formless	Fire	2	12	01	0	0	0	1	0	0	0	0	0	1	1	1	1
1927	Whisper	1	1000	1	10	1960	960	Small	Demon	Ghost	3	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
1928	Deviruchi	46	500	1	10	980	600	Small	Demon	Shadow	1	12	01	0	0	0	1	0	0	0	0	1	0	0	0	0
1929	Unsealed Baphomet	98	4520500	2	10	768	768	Large	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1930	Piamette	90	3000500	2	10	432	768	Small	Demi-Human	Neutral	1	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1931	Wish Maiden	98	3567700	3	10	576	576	Large	Angel	Ghost	1	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1932	Garden Keeper	80	100	1	10	768	768	Small	Formless	Earth	2	12	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1933	Garden Watcher	81	300000	1	10	432	480	Medium	Angel	Neutral	4	12	13	1	0	1	1	0	0	0	1	1	0	0	0	0
1934	Blue Flower	98	10500	0	10	768	768	Medium	Plant	Earth	1	12	06	0	0	0	0	0	0	0	1	1	1	1	1	1
1935	Red Flower	98	10500	0	10	768	768	Medium	Plant	Earth	1	12	06	0	0	0	0	0	0	0	1	1	1	1	1	1
1936	Yellow Flower	98	10500	0	10	768	768	Medium	Plant	Earth	1	12	06	0	0	0	0	0	0	0	1	1	1	1	1	1
1937	Constant	108	11000	1	10	720	360	Small	Formless	Shadow	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1938	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1939	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1940	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1941	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1942	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1943	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1944	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1945	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1946	Treasure Chest	99	0	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1947	Piamette	90	500500	2	10	432	768	Small	Demi-Human	Neutral	1	12	24	0	0	0	1	0	0	0	1	1	0	0	0	0
1948	Egnigem Cenia	136	40327	1	10	576	432	Medium	Demi-Human	Fire	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1949	Camp Guardian	86	457599	2	14	140	384	Large	Demi-Human	Neutral	4	16	12	1	0	0	1	0	0	0	1	1	0	0	0	0
1950	Camp Guardian	80	241212	12	14	76	384	Large	Demi-Human	Neutral	4	16	12	1	0	0	1	0	0	0	1	1	0	0	0	0
1951	Crystal	1	15	0	0	0	0	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1952	Crystal	1	15	0	0	0	0	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1953	Crystal	1	15	0	0	0	0	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1954	Crystal	1	15	0	0	0	0	Small	Formless	Neutral	1	0	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1955	Treasure Chest	1	40	0	0	0	0	Small	Formless	Neutral	1	0	06	0	0	0	0	0	0	0	1	1	1	1	1	1
1956	Naght Sieger	99	5000000	2	16	76	432	Large	Demon	Ghost	4	16	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1957	Entweihen Crothen	90	2400500	12	14	140	540	Medium	Demon	Shadow	4	16	10	1	0	0	0	0	0	1	1	1	0	0	0	0
1958	Thorny Skeleton	89	5400000	12	14	432	288	Small	Demon	Shadow	4	16	27	1	0	0	0	0	0	0	1	1	0	0	0	0
1959	Thorn of Recovery	89	350000	12	14	2864	288	Small	Demon	Ghost	4	16	27	1	0	0	0	0	0	0	1	1	0	0	0	0
1960	Thorn of Magic	89	5400000	12	14	1024	288	Small	Demon	Shadow	4	16	27	1	0	0	0	0	0	0	1	1	0	0	0	0
1961	Thorn of Purification	89	5400000	12	14	2864	288	Small	Demon	Shadow	4	16	10	1	0	0	0	0	0	0	1	1	0	0	0	0
1962	Christmas Thief	10	15	1	10	720	720	Medium	Demi-Human	Neutral	1	12	01	0	0	0	1	0	0	0	1	1	1	1	1	1
1963	New Year Doll	49	23900	1	10	1728	816	Medium	Demi-Human	Neutral	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1964	Nightmare	30	2000	1	10	1816	816	Large	Brute	Ghost	3	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1965	Wild Rose	38	4000	1	10	964	864	Small	Brute	Wind	1	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
1966	Doppelganger	72	7800	1	10	300	480	Medium	Demon	Shadow	3	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1967	Egnigem Cenia	79	7800	1	10	300	480	Medium	Demi-Human	Fire	2	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
1968	Strouf	48	11990	1	10	1872	672	Large	Fish	Water	3	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1969	Marc	36	6900	1	10	1272	72	Medium	Fish	Water	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1970	Obeune	31	3952	1	10	1872	672	Medium	Fish	Water	2	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
1971	Vadon	19	5000	1	10	1632	432	Small	Fish	Water	1	12	17	0	0	0	1	1	0	0	0	0	1	1	1	1
1972	Marina	21	2087	1	10	2280	1080	Small	Plant	Water	2	12	01	0	0	0	1	0	0	0	0	0	0	0	0	0
1973	Poring	99	10	1	10	1872	672	Medium	Plant	Water	1	12	02	0	1	0	1	0	0	0	0	0	1	1	1	1
1974	Banshee Master	118	25168	2	10	676	504	Medium	Demon	Shadow	2	12	20	1	0	0	1	1	1	0	0	1	0	0	0	0
1975	Beholder Master	106	13421	6	10	336	840	Medium	Formless	Wind	2	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
1976	Cobalt Mineral	113	18092	1	10	648	480	Medium	Formless	Neutral	2	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
1977	Heavy Metaling	107	12810	1	10	384	672	Small	Formless	Neutral	1	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
1978	Hell Vesper	121	31663	2	10	1840	1440	Large	Formless	Neutral	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
1979	Zakudam	115	20150	3	10	580	288	Large	Demi-Human	Neutral	3	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1980	Kublin	85	633600	1	10	964	648	Medium	Demi-Human	Earth	1	12	21	1	0	0	1	1	1	1	1	1	0	0	0	0
1981	Orc Elite Guard	81	44193	1	10	1500	500	Large	Demi-Human	Fire	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1982	Orc Bowman	78	54835	9	10	1960	620	Medium	Demi-Human	Earth	1	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
1983	Orc Undead	87	80087	1	10	2420	720	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
1984	Orc Lady	80	50058	1	10	1050	900	Medium	Demi-Human	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1985	Dandelion Member	37	45000	1	10	1772	72	Medium	Demi-Human	Shadow	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1986	Tatacho	128	36971	2	10	1000	768	Medium	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
1987	Centipede	125	29275	2	10	1000	792	Medium	Insect	Poison	2	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
1988	Nepenthes	114	18205	7	10	500	576	Medium	Plant	Poison	2	12	10	1	0	0	0	0	0	0	0	0	0	0	0	0
1989	Hillthrion	123	26126	1	10	400	780	Small	Brute	Earth	1	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1990	Hardrock Mammoth	137	1900944	2	10	1000	660	Large	Brute	Earth	3	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1991	Tendrillion	126	1397451	2	10	500	960	Medium	Brute	Earth	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
1992	Cornus	120	23117	2	10	1000	624	Medium	Brute	Holy	3	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
1993	Naga	117	26177	3	10	400	864	Large	Brute	Earth	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
1994	Luciola Vespa	109	13004	1	10	1000	864	Medium	Insect	Wind	1	12	08	1	0	0	1	0	0	0	0	1	0	0	0	0
1995	Pinguicula	105	12747	1	10	700	600	Medium	Plant	Earth	3	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1997	Tatacho	128	36971	2	10	1000	768	Medium	Brute	Earth	1	12	07	0	1	1	1	0	0	0	0	0	0	0	0	0
1998	Hillslion	123	26126	1	10	400	780	Small	Brute	Earth	1	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
1999	Centipede Larva	118	20592	2	10	1000	792	Small	Insect	Poison	1	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2000	Male Game Master	50	7000	1	10	300	384	Medium	Demi-Human	Neutral	1	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
2001	Female Game Master	50	7000	1	10	300	384	Medium	Demi-Human	Neutral	1	12	06	0	0	0	0	0	0	0	1	1	0	0	0	0
2002	Talisman Ghost	50	8000	1	10	1120	552	Medium	Brute	Earth	2	12	02	0	1	0	1	0	0	0	0	0	0	0	0	0
2003	Talisman Ghost	97	720500	2	10	576	960	Large	Demi-Human	Water	2	12	21	1	0	0	1	1	1	0	0	0	0	0	0	0
2004	Talisman Ghost	63	16029	2	10	637	1008	Medium	Demon	Shadow	3	12	21	1	0	0	1	1	1	0	0	1	0	0	0	0
2005	Plasma	44	8200	3	10	608	1440	Small	Formless	Water	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2006	Plasma	49	5900	3	10	608	1440	Small	Formless	Shadow	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2007	Plasma	43	5700	3	10	608	1440	Small	Formless	Fire	4	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2008	Woomawang	82	4000000	3	10	828	528	Large	Demon	Ghost	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
2009	Woomawang	82	2000000	1	10	414	1080	Medium	Demon	Ghost	2	12	21	1	0	0	1	1	1	0	1	1	0	0	0	0
2010	Ox	66	500000	1	10	1100	960	Large	Demon	Ghost	1	12	24	0	0	0	1	0	0	0	0	1	0	0	0	0
2011	Tenacious Ghoul	40	99999	1	10	2456	912	Medium	Undead	Undead	2	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2012	Tenacious Zombie	15	99999	1	10	2612	912	Medium	Undead	Undead	1	12	04	1	0	0	1	0	0	0	0	0	0	0	0	0
2013	Draco	114	18205	1	10	576	960	Medium	Dragon	Earth	1	12	03	0	0	1	1	0	0	0	0	0	0	0	0	0
2014	Draco Egg	101	100000	0	10	24	0	Medium	Dragon	Earth	4	12	06	0	0	0	0	0	0	0	0	0	0	0	0	0
2015	Dark Pinguicula	113	18092	1	10	1426	600	Medium	Plant	Poison	2	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
2016	Aqua Elemental	121	37420	1	10	504	960	Large	Formless	Water	4	12	19	1	0	0	1	1	0	0	0	0	0	0	0	0
2017	Rata	131	58299	1	10	792	540	Medium	Demi-Human	Earth	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2018	Duneyrr	135	63342	1	10	672	420	Medium	Demi-Human	Earth	3	12	20	1	0	0	1	1	1	0	0	0	0	0	0	0
2019	Ancient Tree	144	388933	1	10	504	960	Large	Plant	Earth	3	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
2020	Rhyncho	139	337220	1	10	576	660	Medium	Formless	Water	3	12	13	1	0	1	1	0	0	0	0	0	0	0	0	0
